总字数为733605 红楼梦 共有12章 
33374花空        1    33374 
33375子叶        1    33375 
33376公冶长       1    33376 
33377发时        1    33377 
33378怎弄些       1    33378 
33379着火        1    33379 
33380灰作        1    33380 
33381钱快        1    33381 
33382我名        1    33382 
33383写上        1    33383 
33384只不作       1    33384 
33385数问        1    33385 
33386恶恨        1    33386 
33387官口        1    33387 
33388孩气怕       1    33388 
33389辱没        1    33389 
33390别太        1    33390 
33391儿指        1    33391 
33392钱原        1    33392 
33393那烂        1    33393 
33394真反        1    33394 
33395错告        1    33395 
33396官正        1    33396 
33397正添        1    33397 
33398转忧成       1    33398 
33399写坏        1    33399 
33400化尽        1    33400 
33401遗纸        1    33401 
33402嘴硬        1    33402 
33403有据        1    33403 
33404官拉住       1    33404 
33405敲开        1    33405 
33406一挂        1    33406 
33407叫本        1    33407 
33408房人        1    33408 
33409烧要        1    33409 
33410这白        1    33410 
33411赞原        1    33411 
33412来冲        1    33412 
33413神祇        1    33413 
33414祭神        1    33414 
33415烦人        1    33415 
33416官因        1    33416 
33417于衷        1    33417 
33418并宝        1    33418 
33419背人悄       1    33419 
33420瘦得        1    33420 
33421已算大愈      1    33421 
33422先大瘦       1    33422 
33423耐着        1    33423 
33424洗过        1    33424 
33425洗芳        1    33425 
33426剩水        1    33426 
33427剩东        1    33427 
33428剩西        1    33428 
33429挑幺挑六      1    33429 
33430咬群        1    33430 
33431少乱        1    33431 
33432连句        1    33432 
33433一个巴掌拍不响   1    33433 
33434不平则鸣      1    33434 
33435少亲        1    33435 
33436失眷        1    33436 
33437怪得        1    33437 
33438讨人        1    33438 
33439鸡卵        1    33439 
33440头绳        1    33440 
33441水自洗       1    33441 
33442劝作        1    33442 
33443自臊        1    33443 
33444学艺        1    33444 
33445叫娘        1    33445 
33446性太急       1    33446 
33447看满        1    33447 
33448既分        1    33448 
33449房有        1    33449 
33450越老越       1    33450 
33451痛回        1    33451 
33452煞一        1    33452 
33453煞儿        1    33453 
33454狼         1    33454 
33455能出        1    33455 
33456大奇        1    33456 
33457天长地久      1    33457 
33458羞愧难当      1    33458 
33459绿绸        1    33459 
33460敞着        1    33460 
33461乌油        1    33461 
33462披在        1    33462 
33463成才        1    33463 
33464松怠        1    33464 
33465怠         1    33465 
33466紧衬        1    33466 
33467发用        1    33467 
33468拧干        1    33468 
33469慵妆髻       1    33469 
33470司内        1    33470 
33471胡吵        1    33471 
33472听钟        1    33472 
33473餐具        1    33473 
33474咸菜        1    33474 
33475那盒        1    33475 
33476鲜笋        1    33476 
33477汤忙        1    33477 
33478用口        1    33478 
33479因见芳       1    33479 
33480睡口        1    33480 
33481果吹        1    33481 
33482日芳官       1    33482 
33483时原        1    33483 
33484入内        1    33484 
33485今亦托赖      1    33485 
33486随女        1    33486 
33487不令芳       1    33487 
33488失利        1    33488 
33489买转        1    33489 
33490今见芳       1    33490 
33491可信        1    33491 
33492一半一半      1    33492 
33493动嘴        1    33493 
33494空盒        1    33494 
33495几片        1    33495 
33496收出去       1    33496 
33497毕袭        1    33497 
33498官芳        1    33498 
33499又学        1    33499 
33500谎言        1    33500 
33501果系        1    33501 
33502叹一口气      1    33502 
33503常做        1    33503 
33504做戏        1    33504 
33505每节        1    33505 
33506必当        1    33506 
33507情深意重      1    33507 
33508因死        1    33508 
33509不续        1    33509 
33510孤守        1    33510 
33511妨了        1    33511 
33512独合        1    33512 
33513称奇道绝      1    33513 
33514既生        1    33514 
33515忙拉芳       1    33515 
33516官嘱        1    33516 
33517若亲        1    33517 
33518她芳官       1    33518 
33519异端        1    33519 
33520遗训        1    33520 
33521只备        1    33521 
33522炉到        1    33522 
33523心诚        1    33523 
33524感格        1    33524 
33525各例        1    33525 
33526即值        1    33526 
33527仓皇        1    33527 
33528流离        1    33528 
33529虽连香       1    33529 
33530有土        1    33530 
33531享祭        1    33531 
33532来享        1    33532 
33533那案        1    33533 
33534设一炉       1    33534 
33535便供        1    33535 
33536新水        1    33536 
33537诚意        1    33537 
33538洁         1    33538 
33539可来享       1    33539 
33540第五十九回     1    33540 
33541柳叶渚       1    33541 
33542嗔莺咤燕      1    33542 
33543云轩里       1    33543 
33544飞符        1    33544 
33545随多添       1    33545 
33546灵日        1    33546 
33547预发        1    33547 
33548绕道        1    33548 
33549临日        1    33549 
33550率         1    33550 
33551卫护        1    33551 
33552随换        1    33552 
33553等件        1    33553 
33554押后        1    33554 
33555赖大添       1    33555 
33556厅院        1    33556 
33557命关        1    33557 
33558常系        1    33558 
33559清晓宝钗      1    33559 
33560轻寒及       1    33560 
33561启户        1    33561 
33562视之见       1    33562 
33563苑         1    33563 
33564中土        1    33564 
33565润         1    33565 
33566时落        1    33566 
33567微雨        1    33567 
33568作痒        1    33568 
33569瘢癣        1    33569 
33570硝擦        1    33570 
33571因命莺儿      1    33571 
33572儿应        1    33572 
33573杏叶        1    33573 
33574浅碧丝       1    33574 
33575垂金莺儿      1    33575 
33576子编        1    33576 
33577摘些        1    33577 
33578叶子        1    33578 
33579硝且        1    33579 
33580挽翠        1    33580 
33581披金采       1    33581 
33582条命蕊       1    33582 
33583随路        1    33583 
33584采一        1    33584 
33585二枝        1    33585 
33586过梁        1    33586 
33587翠叶        1    33587 
33588满布        1    33588 
33589花放上       1    33589 
33590喜得蕊       1    33590 
33591中黛玉       1    33591 
33592正晨妆见      1    33592 
33593黛玉接       1    33593 
33594手巧        1    33594 
33595硝黛玉忙命     1    33595 
33596紫鹃包       1    33596 
33597同妈        1    33597 
33598找蕊        1    33598 
33599相舍        1    33599 
33600因莺儿       1    33600 
33601官先同       1    33601 
33602先带        1    33602 
33603编起来       1    33603 
33604命蕊        1    33604 
33605硝去        1    33605 
33606去莺儿       1    33606 
33607催说        1    33607 
33608不编        1    33608 
33609正编        1    33609 
33610何婆        1    33610 
33611小女儿       1    33611 
33612告成        1    33612 
33613反怨        1    33613 
33614买东买西      1    33614 
33615一使        1    33615 
33616怨天怨地      1    33616 
33617无价之宝      1    33617 
33618光彩        1    33618 
33619老姐儿       1    33619 
33620分到        1    33620 
33621余剩        1    33621 
33622芳官认       1    33622 
33623官吵        1    33623 
33624吵芳        1    33624 
33625官连要       1    33625 
33626推不去       1    33626 
33627洗时        1    33627 
33628没人分       1    33628 
33629比得        1    33629 
33630晚睡        1    33630 
33631人动        1    33631 
33632折乱        1    33632 
33633插瓶        1    33633 
33634总没要       1    33634 
33635掐些        1    33635 
33636见采        1    33636 
33637隐身        1    33637 
33638乐春燕道      1    33638 
33639劈         1    33639 
33640八瓣子       1    33640 
33641信小燕       1    33641 
33642近昏        1    33642 
33643眊         1    33643 
33644惟利是命      1    33644 
33645肝断        1    33645 
33646听莺儿       1    33646 
33647以老卖老      1    33647 
33648起柱        1    33648 
33649牙根        1    33649 
33650打得春燕      1    33650 
33651没烧        1    33651 
33652儿本        1    33652 
33653气忙        1    33653 
33654我管        1    33654 
33655蠢话        1    33655 
33656要管        1    33656 
33657哪一刻       1    33657 
33658管去        1    33658 
33659编柳        1    33659 
33660有春燕       1    33660 
33661容人        1    33661 
33662正为芳       1    33662 
33663官之气       1    33663 
33664台盘        1    33664 
33665浪小妇学      1    33665 
33666浪汉        1    33666 
33667这编        1    33667 
33668指桑骂槐      1    33668 
33669深妒        1    33669 
33670凡见        1    33670 
33671迁怒于       1    33671 
33672怨气        1    33672 
33673那春燕       1    33673 
33674恐问        1    33674 
33675哭怕        1    33675 
33676肯回来       1    33676 
33677他娘        1    33677 
33678人反        1    33678 
33679河中        1    33679 
33680掐花        1    33680 
33681袭人往       1    33681 
33682打亲        1    33682 
33683虽来        1    33683 
33684好性        1    33684 
33685打袭        1    33685 
33686春燕春燕      1    33686 
33687煞气        1    33687 
33688奔到        1    33688 
33689错管        1    33689 
33690管一管       1    33690 
33691心服口服      1    33691 
33692子应        1    33692 
33693罢平        1    33693 
33694翻脸        1    33694 
33695说平        1    33695 
33696无挂        1    33696 
33697搅过        1    33697 
33698斗口        1    33698 
33699又央        1    33699 
33700虽错        1    33700 
33701问系        1    33701 
33702得饶人处且饶人   1    33702 
33703得省        1    33703 
33704正和珍       1    33704 
33705起数        1    33705 
33706第六十回      1    33706 
33707粉替        1    33707 
33708霜话        1    33708 
33709等你你       1    33709 
33710香饽饽       1    33710 
33711给莺儿       1    33711 
33712儿春燕       1    33712 
33713不经一事      1    33713 
33714不长一智      1    33714 
33715支问        1    33715 
33716我春燕       1    33716 
33717长久        1    33717 
33718谎作        1    33718 
33719儿前        1    33719 
33720语莺儿       1    33720 
33721忽见蕊       1    33721 
33722硝带        1    33722 
33723脸春燕       1    33723 
33724罢春燕       1    33724 
33725春燕方       1    33725 
33726琮         1    33726 
33727环可谈       1    33727 
33728春癣        1    33728 
33729他芳官       1    33729 
33730官之赠       1    33730 
33731快取        1    33731 
33732来芳        1    33732 
33733启奁        1    33733 
33734已空        1    33734 
33735早间        1    33735 
33736问人时       1    33736 
33737粉包        1    33737 
33738接芳官       1    33738 
33739方作辞       1    33739 
33740硝兴        1    33740 
33741硝擦癣       1    33741 
33742银硝强       1    33742 
33743这乡        1    33743 
33744喷香        1    33744 
33745怎怨        1    33745 
33746休管        1    33746 
33747理骂        1    33747 
33748扭头        1    33748 
33749暴筋        1    33749 
33750摔娘        1    33750 
33751耍弄        1    33751 
33752自不疼       1    33752 
33753气恨        1    33753 
33754头们        1    33754 
33755三般两样      1    33755 
33756掂人分       1    33756 
33757菜碟        1    33757 
33758正中己怀      1    33758 
33759悉将芳       1    33759 
33760官以        1    33760 
33761粉作        1    33761 
33762轻侮        1    33762 
33763拦到        1    33763 
33764进个        1    33764 
33765撑起来       1    33765 
33766正头货       1    33766 
33767抓着        1    33767 
33768理扎个       1    33768 
33769证据        1    33769 
33770意仗        1    33770 
33771看人下菜      1    33771 
33772碟儿        1    33772 
33773面头        1    33773 
33774家买        1    33774 
33775梅香        1    33775 
33776拜把子       1    33776 
33777奴几        1    33777 
33778肯依便       1    33778 
33779悄拉袭       1    33779 
33780怀怨        1    33780 
33781大花        1    33781 
33782面葵        1    33782 
33783官宝琴       1    33783 
33784破着        1    33784 
33785大闹一场      1    33785 
33786方争        1    33786 
33787四人终       1    33787 
33788义愤        1    33788 
33789跑入        1    33789 
33790中豆        1    33790 
33791撕头        1    33791 
33792裹住        1    33792 
33793去拉急       1    33793 
33794人拉起       1    33794 
33795左右手       1    33795 
33796罢芳官       1    33796 
33797春燕回       1    33797 
33798三人带       1    33798 
33799喝禁        1    33799 
33800太肯        1    33800 
33801说长说短      1    33801 
33802大吆小喝      1    33802 
33803寻人        1    33803 
33804煞性        1    33804 
33805呆白        1    33805 
33806闭口无言      1    33806 
33807吵一吵       1    33807 
33808作弄        1    33808 
33809相视而笑      1    33809 
33810寻针        1    33810 
33811难查        1    33811 
33812夏妈        1    33812 
33813赖藕官       1    33813 
33814烧钱        1    33814 
33815一党本       1    33815 
33816为实        1    33816 
33817处当役       1    33817 
33818正上        1    33818 
33819腰腿        1    33819 
33820罢翠墨       1    33820 
33821艾官告       1    33821 
33822手闲        1    33822 
33823阶砌        1    33823 
33824扒         1    33824 
33825凉凉的       1    33825 
33826酸酸的       1    33826 
33827怎遣        1    33827 
33828戏道        1    33828 
33829道芳        1    33829 
33830买下        1    33830 
33831顿口        1    33831 
33832现通        1    33832 
33833开火        1    33833 
33834茶芳官       1    33834 
33835举到        1    33835 
33836玩口        1    33836 
33837小蝉气       1    33837 
33838雷公        1    33838 
33839怎不打       1    33839 
33840作干        1    33840 
33841儿众        1    33841 
33842伶透        1    33842 
33843口怕        1    33843 
33844那话儿       1    33844 
33845赵不死       1    33845 
33846要芳        1    33846 
33847鸳皆类       1    33847 
33848排行        1    33848 
33849有弱        1    33849 
33850疾故        1    33850 
33851差轻人       1    33851 
33852多且        1    33852 
33853应名儿       1    33853 
33854得芳官       1    33854 
33855央芳官       1    33855 
33856厮吵        1    33856 
33857安妥        1    33857 
33858自携        1    33858 
33859内正        1    33859 
33860歇脚        1    33860 
33861儿见芳       1    33861 
33862玻璃瓶       1    33862 
33863迎亮        1    33863 
33864小半瓶       1    33864 
33865汁子        1    33865 
33866葡萄酒       1    33866 
33867旋子        1    33867 
33868谢芳官       1    33868 
33869大石头       1    33869 
33870儿薄        1    33870 
33871没补        1    33871 
33872动钱        1    33872 
33873拿人扎       1    33873 
33874心闲        1    33874 
33875争口气       1    33875 
33876不枉养       1    33876 
33877开一开       1    33877 
33878钱芳        1    33878 
33879提单        1    33879 
33880谢芳        1    33880 
33881官之情       1    33881 
33882最动        1    33882 
33883热竟        1    33883 
33884问送        1    33884 
33885热病        1    33885 
33886连瓶        1    33886 
33887井上        1    33887 
33888一畅        1    33888 
33889病内        1    33889 
33890小伙        1    33890 
33891槐者        1    33891 
33892乃系        1    33892 
33893内侄        1    33893 
33894管账        1    33894 
33895曾央        1    33895 
33896中保        1    33896 
33897三五年       1    33897 
33898择婿        1    33898 
33899钱家        1    33899 
33900钱槐        1    33900 
33901发恨定       1    33901 
33902取成        1    33902 
33903配方        1    33903 
33904此愿        1    33904 
33905槐便        1    33905 
33906内送        1    33906 
33907边递        1    33907 
33908外财        1    33908 
33909没发        1    33909 
33910粤东        1    33910 
33911两小        1    33911 
33912霜余外       1    33912 
33913作门礼       1    33913 
33914单取        1    33914 
33915精液        1    33915 
33916白霜        1    33916 
33917子万        1    33917 
33918正宜        1    33918 
33919没紧        1    33919 
33920家反宅乱      1    33920 
33921第六十一回     1    33921 
33922投鼠忌器      1    33922 
33923判冤        1    33923 
33924决狱        1    33924 
33925行权        1    33925 
33926野老        1    33926 
33927马子        1    33927 
33928偷些        1    33928 
33929半夜三更      1    33929 
33930买油        1    33930 
33931抓破        1    33931 
33932还动        1    33932 
33933李子树       1    33933 
33934声浪        1    33934 
33935嗓喊        1    33935 
33936飞着        1    33936 
33937哎哟        1    33937 
33938猴精        1    33938 
33939吊白        1    33939 
33940哈里        1    33940 
33941事瞒        1    33941 
33942单等        1    33942 
33943嫩嫩的       1    33943 
33944短得        1    33944 
33945吃豆腐       1    33945 
33946馊         1    33946 
33947菜箱        1    33947 
33948少满        1    33948 
33949混吣        1    33949 
33950浇头        1    33950 
33951接急        1    33951 
33952水来伸手      1    33952 
33953饭来张口      1    33953 
33954行市        1    33954 
33955白饭        1    33955 
33956肥鸡大       1    33956 
33957炸儿        1    33957 
33958倒换        1    33958 
33959十来样       1    33959 
33960头层        1    33960 
33961雯         1    33961 
33962芦蒿        1    33962 
33963问肉        1    33963 
33964炒个        1    33964 
33965一立        1    33965 
33966偶然间       1    33966 
33967半样        1    33967 
33968赈来        1    33968 
33969十来斤       1    33969 
33970本项        1    33970 
33971多添些       1    33971 
33972牌写        1    33972 
33973转着        1    33973 
33974现算        1    33974 
33975油盐        1    33975 
33976枸杞        1    33976 
33977来现        1    33977 
33978大肚子       1    33978 
33979弥勒佛       1    33979 
33980登一盐       1    33980 
33981一酱        1    33981 
33982体下        1    33982 
33983只替        1    33983 
33984司棋司       1    33984 
33985坐司        1    33985 
33986喂狗        1    33986 
33987翻乱        1    33987 
33988难买        1    33988 
33989蒸上        1    33989 
33990言方        1    33990 
33991渐平        1    33991 
33992摔碗        1    33992 
33993丢盘        1    33993 
33994全泼        1    33994 
33995便心        1    33995 
33996下要        1    33996 
33997赠芳官       1    33997 
33998另包        1    33998 
33999花遮柳隐      1    33999 
34000找芳        1    34000 
34001官且        1    34001 
34002出芳        1    34002 
34003小燕悄       1    34003 
34004关园        1    34004 
34005霜递        1    34005 
34006补益        1    34006 
34007转烦        1    34007 
34008毕作辞       1    34008 
34009错当        1    34009 
34010辞钝        1    34010 
34011对赖        1    34011 
34012小蝉        1    34012 
34013审审        1    34013 
34014干些        1    34014 
34015事小蝉       1    34015 
34016寻露        1    34016 
34017方官        1    34017 
34018圆官        1    34018 
34019前辩        1    34019 
34020露瓶恐       1    34020 
34021别物        1    34021 
34022已归房       1    34022 
34023待书回       1    34023 
34024细诉芳       1    34024 
34025平白无辜      1    34025 
34026顶缸        1    34026 
34027药歇下       1    34027 
34028絮叨        1    34028 
34029再做道理      1    34029 
34030软禁        1    34030 
34031兼众        1    34031 
34032可诉        1    34032 
34033茶无茶       1    34033 
34034思水        1    34034 
34035无水        1    34035 
34036思睡        1    34036 
34037讲述        1    34037 
34038给芳        1    34038 
34039转给        1    34039 
34040问芳        1    34040 
34041霜来        1    34041 
34042陷害        1    34042 
34043完然        1    34043 
34044这霜        1    34044 
34045无主儿       1    34045 
34046肯认        1    34046 
34047发炮        1    34047 
34048先吵        1    34048 
34049赃来        1    34049 
34050玉瓶        1    34050 
34051烦出        1    34051 
34052慌贼        1    34052 
34053这便求       1    34053 
34054羞恶之心      1    34054 
34055无辜        1    34055 
34056之人伤       1    34056 
34057偷东西       1    34057 
34058竟带        1    34058 
34059肝胆        1    34059 
34060一想方       1    34060 
34061并芳官       1    34061 
34062系芳官       1    34062 
34063押解        1    34063 
34064相熟        1    34064 
34065角子        1    34065 
34066孤拐        1    34066 
34067太派        1    34067 
34068八下        1    34068 
34069各相        1    34069 
34070两篓        1    34070 
34071原封        1    34071 
34072个炭        1    34072 
34073如何治       1    34073 
34074追求        1    34074 
34075擅加        1    34075 
34076磁瓦子       1    34076 
34077铁打        1    34077 
34078管招        1    34078 
34079不抱        1    34079 
34080无缝        1    34080 
34081虽不加       1    34081 
34082革出        1    34082 
34083来操        1    34083 
34084时须        1    34084 
34085操上        1    34085 
34086一百分       1    34086 
34087六七个       1    34087 
34088伤着        1    34088 
34089早儿        1    34089 
34090精爽些       1    34090 
34091第六十二回     1    34091 
34092醉眠        1    34092 
34093情解        1    34093 
34094石榴裙       1    34094 
34095化为        1    34095 
34096小事化       1    34096 
34097扬铃打鼓      1    34097 
34098折腾        1    34098 
34099退回        1    34099 
34100好司        1    34100 
34101人空        1    34101 
34102那秦        1    34102 
34103内正乱       1    34103 
34104接收        1    34104 
34105米粮        1    34105 
34106煤炭        1    34106 
34107多支        1    34107 
34108额数        1    34108 
34109五百斤       1    34109 
34110木柴        1    34110 
34111罢柳        1    34111 
34112原无事       1    34112 
34113轰         1    34113 
34114掩旗息鼓      1    34114 
34115包而出       1    34115 
34116之物白       1    34116 
34117连司        1    34117 
34118吵出        1    34118 
34119捏一把汗      1    34119 
34120担当        1    34120 
34121蛆心        1    34121 
34122泪干肠断      1    34122 
34123乘人        1    34123 
34124时来        1    34124 
34125撇         1    34125 
34126河内        1    34126 
34127沉漂        1    34127 
34128内暗        1    34128 
34129星官值       1    34129 
34130锁儿        1    34130 
34131寿桃        1    34131 
34132束上        1    34132 
34133银丝        1    34133 
34134挂面        1    34134 
34135处减        1    34135 
34136扣合        1    34136 
34137波斯        1    34137 
34138国所制       1    34138 
34139中遣        1    34139 
34140放堂        1    34140 
34141聊复        1    34141 
34142毕冠带       1    34142 
34143香行        1    34143 
34144毕礼        1    34144 
34145奠茶        1    34145 
34146焚纸        1    34146 
34147祖先        1    34147 
34148行毕        1    34148 
34149遥拜        1    34149 
34150一顺到       1    34150 
34151回荣府       1    34151 
34152方进园       1    34152 
34153所长        1    34153 
34154受回        1    34154 
34155有言        1    34155 
34156恐折        1    34156 
34157方吃        1    34157 
34158彩鸾        1    34158 
34159挤破        1    34159 
34160贾玉笑       1    34160 
34161便福        1    34161 
34162一福        1    34162 
34163一揖袭       1    34163 
34164作下        1    34164 
34165芳诞        1    34165 
34166直拜        1    34166 
34167不白过       1    34167 
34168福大        1    34168 
34169初九        1    34169 
34170没人袭       1    34170 
34171指袭        1    34171 
34172那牌        1    34172 
34173儿名        1    34173 
34174职份        1    34174 
34175絮聒        1    34175 
34176中快        1    34176 
34177私下        1    34177 
34178来全        1    34178 
34179黛玉之疾      1    34179 
34180一厅        1    34180 
34181四色        1    34181 
34182寿酒        1    34182 
34183酬送        1    34183 
34184同领        1    34184 
34185嘱薛        1    34185 
34186虚套        1    34186 
34187竟可收       1    34187 
34188罪方同       1    34188 
34189这门关       1    34189 
34190功效        1    34190 
34191人图        1    34191 
34192抄近路       1    34192 
34193走拦        1    34193 
34194连妈        1    34194 
34195禁着        1    34195 
34196及物        1    34196 
34197若叨        1    34197 
34198大家乐       1    34198 
34199若犯        1    34199 
34200平人        1    34200 
34201栏里        1    34201 
34202栏中        1    34202 
34203连三接四      1    34203 
34204上中下       1    34204 
34205面方换       1    34205 
34206筵开        1    34206 
34207玳瑁        1    34207 
34208坐四人       1    34208 
34209群儿        1    34209 
34210自如        1    34210 
34211恭敬不如从命    1    34211 
34212水别        1    34212 
34213推三扯       1    34213 
34214面东        1    34214 
34215野话        1    34215 
34216成阄        1    34216 
34217起座        1    34217 
34218共得        1    34218 
34219阄         1    34219 
34220搅用        1    34220 
34221覆二字       1    34221 
34222从古有       1    34222 
34223拇战        1    34223 
34224闷人        1    34224 
34225宣只        1    34225 
34226骰令        1    34226 
34227盆来        1    34227 
34228从琴妹       1    34228 
34229射覆宝琴      1    34229 
34230三岫烟       1    34230 
34231方掷        1    34231 
34232琴笑        1    34232 
34233室内        1    34233 
34234生春若       1    34234 
34235不中者       1    34235 
34236射宝琴       1    34236 
34237满室        1    34237 
34238知宝琴       1    34238 
34239老圃        1    34239 
34240射不着       1    34240 
34241药字        1    34241 
34242黛玉偏       1    34242 
34243敲黛玉       1    34243 
34244字泛        1    34244 
34245两覆        1    34245 
34246不泛        1    34246 
34247窗字        1    34247 
34248因见席       1    34248 
34249窗鸡        1    34249 
34250人二典       1    34250 
34251因射        1    34251 
34252栖于        1    34252 
34253划起        1    34253 
34254拳来        1    34254 
34255隔着席       1    34255 
34256划起来       1    34256 
34257人限        1    34257 
34258时宪书       1    34258 
34259要关        1    34259 
34260孤骛齐       1    34260 
34261飞风急       1    34261 
34262江天        1    34262 
34263过雁哀       1    34263 
34264折足雁       1    34264 
34265回肠        1    34265 
34266鸿雁        1    34266 
34267来宾        1    34267 
34268榛子        1    34268 
34269非关        1    34269 
34270万户        1    34270 
34271捣衣        1    34271 
34272声令        1    34272 
34273寿字        1    34273 
34274乱划        1    34274 
34275绿字        1    34275 
34276请君入瓮      1    34276 
34277典用        1    34277 
34278砰         1    34278 
34279江间        1    34279 
34280波浪        1    34280 
34281兼天        1    34281 
34282缆孤舟       1    34282 
34283一江风       1    34283 
34284鸭肉        1    34284 
34285子举        1    34285 
34286儿快        1    34286 
34287擦擦        1    34287 
34288盗窃        1    34288 
34289原是趣       1    34289 
34290趣         1    34290 
34291宝字        1    34291 
34292而言        1    34292 
34293作雅        1    34293 
34294我射        1    34294 
34295敲断        1    34295 
34296红烛        1    34296 
34297岂不射       1    34297 
34298这用        1    34298 
34299春联        1    34299 
34300纪载        1    34300 
34301我读        1    34301 
34302岑嘉州       1    34302 
34303此乡        1    34303 
34304不生尘       1    34304 
34305对点        1    34305 
34306管束        1    34306 
34307呼三喝       1    34307 
34308四喊        1    34308 
34309八满厅       1    34309 
34310红飞翠舞      1    34310 
34311玉动珠       1    34311 
34312方起席       1    34312 
34313找得着       1    34313 
34314约束        1    34314 
34315痛饮        1    34315 
34316来查        1    34316 
34317食儿        1    34317 
34318不大吃杂      1    34318 
34319若不多       1    34319 
34320受伤        1    34320 
34321竟收        1    34321 
34322青板        1    34322 
34323石凳        1    34323 
34324凳子        1    34324 
34325红香        1    34325 
34326散乱        1    34326 
34327帕包        1    34327 
34328推唤        1    34328 
34329犹作        1    34329 
34330睡语        1    34330 
34331说泉        1    34331 
34332酒冽        1    34332 
34333玉碗        1    34333 
34334盛来        1    34334 
34335直饮        1    34335 
34336梅梢        1    34336 
34337宜会        1    34337 
34338这潮        1    34338 
34339慢启        1    34339 
34340避静        1    34340 
34341因多罚       1    34341 
34342娇袅        1    34342 
34343过水        1    34343 
34344有立        1    34344 
34345外观        1    34345 
34346扶栏        1    34346 
34347观鱼        1    34347 
34348愁眉苦脸      1    34348 
34349棋受        1    34349 
34350算来算去      1    34350 
34351总得        1    34351 
34352棋子        1    34352 
34353彩儿        1    34353 
34354娘现        1    34354 
34355提黛玉       1    34355 
34356乖人        1    34356 
34357早作        1    34357 
34358好几件       1    34358 
34359触         1    34359 
34360单拿        1    34360 
34361每常闲       1    34361 
34362必致        1    34362 
34363短不了       1    34363 
34364寻宝        1    34364 
34365可式        1    34365 
34366那钟        1    34366 
34367不渴        1    34367 
34368漱一漱       1    34368 
34369玉手        1    34369 
34370这半钟       1    34370 
34371没见芳       1    34371 
34372果见芳官      1    34372 
34373面条        1    34373 
34374汤盛        1    34374 
34375教人管       1    34375 
34376二三斤       1    34376 
34377果遣        1    34377 
34378来小燕       1    34378 
34379虾丸        1    34379 
34380鸡皮        1    34380 
34381酒酿        1    34381 
34382清蒸        1    34382 
34383鹅脯        1    34383 
34384松瓤卷       1    34384 
34385热腾腾       1    34385 
34386碧荧荧       1    34386 
34387畦         1    34387 
34388香稻        1    34388 
34389饭小燕       1    34389 
34390饭芳官       1    34390 
34391泡饭        1    34391 
34392腌鹅        1    34392 
34393觉比        1    34393 
34394之味        1    34394 
34395胜些        1    34395 
34396命小燕       1    34396 
34397泡汤        1    34397 
34398香甜可口      1    34398 
34399毕小燕       1    34399 
34400交回        1    34400 
34401桌旁        1    34401 
34402锅         1    34402 
34403饭儿        1    34403 
34404官额        1    34404 
34405误打误撞      1    34405 
34406烧个        1    34406 
34407可会        1    34407 
34408三撇        1    34408 
34409横针        1    34409 
34410竖线        1    34410 
34411私活        1    34411 
34412七死八活      1    34412 
34413连命        1    34413 
34414当不了       1    34414 
34415茶泡        1    34415 
34416中玩        1    34416 
34417草堆        1    34417 
34418观音柳       1    34418 
34419罗汉松       1    34419 
34420美人蕉       1    34420 
34421月月红       1    34421 
34422枇杷        1    34422 
34423姐妹花       1    34423 
34424为兰        1    34424 
34425数花        1    34425 
34426凡蕙        1    34426 
34427大半年       1    34427 
34428打不死       1    34428 
34429连身        1    34429 
34430人滚        1    34430 
34431一洼子       1    34431 
34432污了        1    34432 
34433一汪        1    34433 
34434积雨        1    34434 
34435半扇        1    34435 
34436污湿        1    34436 
34437哄笑        1    34437 
34438流下        1    34438 
34439正恨        1    34439 
34440凑戏        1    34440 
34441菱口        1    34441 
34442拈着        1    34442 
34443那枝        1    34443 
34444泥里        1    34444 
34445经染        1    34445 
34446儿琴        1    34446 
34447既系琴       1    34447 
34448先脏        1    34448 
34449嘴碎        1    34449 
34450几条        1    34450 
34451休动        1    34451 
34452连小衣儿      1    34452 
34453膝裤        1    34453 
34454鞋面        1    34454 
34455拖脏        1    34455 
34456孝满        1    34456 
34457拐出来       1    34457 
34458撒漫        1    34458 
34459内解        1    34459 
34460条系        1    34460 
34461这脏        1    34461 
34462菱用        1    34462 
34463铺垫        1    34463 
34464这菱        1    34464 
34465肉麻        1    34465 
34466这手        1    34466 
34467乌苔        1    34467 
34468泥手        1    34468 
34469虎口        1    34469 
34470第六十三回     1    34470 
34471寿怡红       1    34471 
34472金丹独       1    34472 
34473艳理亲       1    34473 
34474备办        1    34474 
34475芳宫        1    34475 
34476燕四儿       1    34476 
34477绍兴酒       1    34477 
34478出才        1    34478 
34479学坏        1    34479 
34480架桥        1    34480 
34481说关        1    34481 
34482这事袭       1    34482 
34483前有        1    34483 
34484悄视果       1    34484 
34485查上        1    34485 
34486凡上        1    34486 
34487倒头        1    34487 
34488睡到        1    34488 
34489长夜短       1    34489 
34490方早        1    34490 
34491挑脚汉       1    34491 
34492面怕        1    34492 
34493停住        1    34493 
34494沏些        1    34494 
34495普洱茶       1    34495 
34496盄         1    34496 
34497这家        1    34497 
34498没离        1    34498 
34499半声        1    34499 
34500谦越        1    34500 
34501陈人现       1    34501 
34502又查        1    34502 
34503唠三叨       1    34503 
34504要常        1    34504 
34505褶儿        1    34505 
34506围桌        1    34506 
34507宽绰        1    34507 
34508四五次       1    34508 
